word,category
不可调和,negative
不可逆转,negative
不可避免,negative
不可避免地,negative
不可避免的,negative
不可靠,negative
不可靠地,negative
不可靠的,negative
不可预知的,negative
不合,negative
不合宜,negative
不合时宜,negative
不合标准,negative
不合格,negative
不合格品,negative
不合格的,negative
不合法地,negative
不合法的,negative
不合理,negative
不合理的,negative
不合规定,negative
不合规格的,negative
不合适,negative
不合适的,negative
不合逻辑,negative
不同意,negative
不同意的,negative
不听话,negative
不周,negative
不周到,negative
不周到的,negative
不和,negative
不善,negative
不喜欢,negative
不在乎,negative
不在意,negative
不均,negative
不均衡,negative
不堪,negative
不堪一击,negative
不堪设想,negative
不堪重负,negative
不复存在,negative
不够,negative
不大,negative
不大可能,negative
不太可能,negative
不太好,negative
不好,negative
不好意思,negative
不好的预兆,negative
不好过,negative
不如,negative
不如人意,negative
不如意,negative
不如预期,negative
不妙,negative
不妥,negative
不学无术,negative
不宁,negative
不守,negative
不安,negative
不安全,negative
不安全的,negative
不安宁,negative
不安定,negative
不安的,negative
不安的状态,negative
不安稳,negative
不完全,negative
不完全的,negative
不完备的,negative
不完美的,negative
不定,negative
不定的,negative
不宜,negative
不宜的,negative
不实,negative
不实在的,negative
不容,negative
不容乐观,negative
不寒而栗,negative
不对劲,negative
不对头,negative
不寻常的,negative
不尊重,negative
不尽人意,negative
不尽合理,negative
不屑,negative
不屑一顾,negative
不屑于,negative
不履行,negative
不履行义务,negative
不平,negative
不平坦,negative
不平常的,negative
不平衡,negative
不幸,negative
不幸事件,negative
不幸的,negative
不幸逝世,negative
不应,negative
不强,negative
不归路,negative
不当,negative
不彰,negative
不得人心,negative
不得已,negative
不得而知,negative
不得要领,negative
不必要,negative
不必要地,negative
不必要的,negative
不忠,negative
不忠诚的,negative
不快,negative
不忿,negative
不怀,negative
不怀好意,negative
不思进取,negative
不恰当,negative
不恰当地,negative
不恰当的,negative
不悦,negative
不情愿,negative
不情愿的,negative
不惧,negative
不愉快的,negative
不愿,negative
不愿意,negative
不愿意的,negative
不慎,negative
不懂事,negative
不成功,negative
不成功的,negative
不成比例,negative
不成比例地,negative
不成比例的,negative
不成熟的,negative
不承诺,negative
不披露,negative
不择手段,negative
不按计划的,negative
不振,negative
不接受,negative
不改,negative
不敌,negative
不敢苟同,negative
不旺,negative
不明,negative
不明不白,negative
不明智,negative
不明智的,negative
不明朗,negative
不明确,negative
不明确的,negative
不易,negative
不是太好,negative
不景气,negative
不景气的,negative
不智,negative
不服,negative
不服从,negative
不检,negative
不欢而散,negative
不正,negative
不正之风,negative
不正当,negative
不正当地,negative
不正当的,negative
不正当行为,negative
不正的,negative
不正确,negative
不正确地,negative
不正确的,negative
不死心,negative
不法,negative
不法分子,negative
不法地,negative
不法行为,negative
不注意,negative
不注意的,negative
不洁,negative
不流行的,negative
不测,negative
不济,negative
不涨,negative
不涨反跌,negative
不清,negative
不清楚的,negative
不温不火,negative
不满,negative
不满情绪,negative
不满意的,negative
不满足的,negative
不火,negative
不灵,negative
不熟悉的,negative
不熟练,negative
不熟练的,negative
不爽,negative
不牢,negative
不牢固的,negative
不牢靠的,negative
不现实的,negative
不理,negative
不理会,negative
不甘,negative
不甘寂寞,negative
不甘示弱,negative
不畅,negative
不畏,negative
不留心,negative
不相宜,negative
不相容,negative
不相容的,negative
不相称,negative
不相称的,negative
不省,negative
不省人事,negative
不看好,negative
不真实,negative
不真实的,negative
不眠,negative
不着边际,negative
不知,negative
不知不觉,negative
不知去向,negative
不知所云,negative
不知所措,negative
不知道的,negative
不确,negative
不确定性,negative
不确定的,negative
不礼貌,negative
不祥,negative
不稳,negative
不稳固,negative
不稳定,negative
不稳定性,negative
不稳定的,negative
不端,negative
不符,negative
不符合要求的,negative
不管,negative
不管三七二十一,negative
不管怎样,negative
不精确,negative
不纯,negative
不经,negative
不经济,negative
不经济地,negative
不给力,negative
不置可否,negative
不羁,negative
不美,negative
不耐,negative
不耐烦,negative
不耻,negative
不肖,negative
不肯,negative
不胜任,negative
不胜任的,negative
不能,negative
不能偿还,negative
不能医治,negative
不能容忍,negative
不能接受的,negative
不能的,negative
不能立即付现,negative
不能胜任的,negative
不能解决的,negative
不自信,negative
不自在,negative
不自量力,negative
不良,negative
不良分子,negative
不良反应,negative
不良后果,negative
不良影响,negative
不良率,negative
不良行为,negative
不良贷款,negative
不良资产,negative
不被接受的,negative
不要命,negative
不要脸,negative
不见,negative
不见踪影,negative
不规则,negative
不规范,negative
不觉,negative
不解,negative
不认,negative
不讲道理,negative
不许,negative
不许可,negative
不识,negative
不诚实,negative
不诚实的,negative
不详,negative
不负责任,negative
不赞成,negative
不赞成的,negative
不起,negative
不起作用,negative
不起作用的,negative
不起眼,negative
不足,negative
不足为奇,negative
不足之处,negative
不足取,negative
不足的,negative
不足额,negative
不轨,negative
不达,negative
不达标,negative
不过关,negative
不过如此,negative
不近,negative
不近人情,negative
不近情理,negative
不适,negative
不适任,negative
不适任的,negative
不适合,negative
不适宜,negative
不适宜地,negative
不适宜的,negative
不适当,negative
不适当地,negative
不适当的,negative
不逊,negative
不通,negative
不速之客,negative
不遂,negative
不道德,negative
不道德的,negative
不配,negative
不配套,negative
不长进,negative
不闻不问,negative
不雅观,negative
不韪,negative
不顺,negative
不顺利的,negative
不顾,negative
不顾一切,negative
不顾一切地,negative
不顾后果的,negative
不领情,negative
不高,negative
不高兴的,negative
不齐,negative
不齿,negative
丑事,negative
丑化,negative
丑态,negative
丑恶,negative
丑行,negative
丑话,negative
丑闻,negative
丑陋,negative
丑陋的,negative
专制,negative
专断,negative
专权,negative
专横,negative
业务风险,negative
业绩不佳,negative
东窗事发,negative
东西,negative
丢人,negative
丢失,negative
丢弃,negative
丢掉,negative
丢脸,negative
两极分化,negative
两败俱伤,negative
两难,negative
两面三刀,negative
严冬,negative
严厉,negative
严厉地,negative
严厉的,negative
严峻,negative
严峻形势,negative
严峻的,negative
严峻考验,negative
严禁,negative
严苛,negative
严酷,negative
严酷的,negative
严重,negative
严重不足,negative
严重危害,negative
严重后果,negative
严重困难,negative
严重地,negative
严重威胁,negative
严重性,negative
严重损失,negative
严重的,negative
严重破坏,negative
丧失,negative
丧失市场,negative
丧失抵押品赎回权,negative
丧失能力,negative
丧志,negative
丧气,negative
丧生,negative
个人主义,negative
中伤,negative
中伤的,negative
中断,negative
中断供应,negative
中枪,negative
中止,negative
中毒,negative
中计,negative
中饱私囊,negative
串供,negative
串谋,negative
串连,negative
串通,negative
临时地,negative
临时解雇,negative
临期,negative
临死,negative
临阵脱逃,negative
为劣,negative
为所欲为,negative
为时已晚,negative
为时过早,negative
为难,negative
主要矛盾,negative
举债,negative
举报,negative
举报信,negative
举棋不定,negative
举步维艰,negative
久拖不决,negative
义愤填膺,negative
之困,negative
之痛,negative
之苦,negative
乌云,negative
乌合之众,negative
乌烟瘴气,negative
乌龙,negative
乏,negative
乏人,negative
乏人问津,negative
乏力,negative
乏味,negative
乏善,negative
乏善可陈,negative
乘人之危,negative
乞丐,negative
乞求,negative
乞讨,negative
买官,negative
买通,negative
乱,negative
乱七八糟,negative
乱世,negative
乱丢垃圾,negative
乱了阵脚,negative
乱吼,negative
乱哄哄,negative
乱套,negative
乱子,negative
乱局,negative
乱搞,negative
乱摊派,negative
乱收费,negative
乱放,negative
乱涂,negative
乱用,negative
乱盖,negative
乱砍,negative
乱窜,negative
乱糟糟,negative
乱花钱,negative
乱说,negative
乱说话,negative
乱象,negative
争吵,negative
争吵的,negative
争夺,negative
争执,negative
争斗,negative
争端,negative
争议,negative
争论,negative
争辩,negative
争辩的,negative
事与愿违,negative
事倍功半,negative
事变,negative
事态,negative
事故,negative
事故责任,negative
事故隐患,negative
事端,negative
二心,negative
二次污染,negative
二百五,negative
于事无补,negative
亏,negative
亏了,negative
亏光,negative
亏待,negative
亏得,negative
亏损,negative
亏损企业,negative
亏损率,negative
亏损面,negative
亏损额,negative
亏掉,negative
亏本,negative
亏本出售,negative
亏死,negative
亏空,negative
亏缺,negative
亏钱,negative
互撞,negative
互相矛盾,negative
五连阴,negative
亚于,negative
亟待,negative
亟待解决,negative
亟需,negative
交困,negative
交恶,negative
交战,negative
交迫,negative
交通不便,negative
亦步亦趋,negative
产权负担,negative
产生分歧,negative
产生矛盾,negative
亮红灯,negative
人云亦云,negative
人人自危,negative
人去楼空,negative
人员伤亡,negative
人心惶惶,negative
人才流失,negative
人浮于事,negative
人祸,negative
人身攻击,negative
仅剩,negative
仇人,negative
仇外,negative
仇恨,negative
仇杀,negative
仇视,negative
介怀,negative
介意,negative
仍低,negative
仍难,negative
从中作梗,negative
从中渔利,negative
从犯,negative
仓促,negative
仓皇,negative
仗势欺人,negative
付出代价,negative
代价,negative
代罪羔羊,negative
令人不安的,negative
令人不快的,negative
令人不解,negative
令人厌恶,negative
令人发指,negative
令人困惑的,negative
令人堪忧,negative
令人失望地,negative
令人失望的,negative
令人担心,negative
令人担忧,negative
令人气馁的,negative
令人烦恼,negative
令人生气的,negative
令人生疑的,negative
令人窒息,negative
令人讨厌,negative
令人讨厌的,negative
令人费解,negative
